1
0.1
0.01
0.001
0.0001
0.00001
0.000001
0.0000001
0.00000001
0.000000001
0.0000000001
0.00000000001
0.000000000001
0.0000000000001
0,003495	0,006345	0,070117	0,012781	0,018597	-0,001917	-0,00556	0,001799	0,023298	0,007169	0,000824	0,000683	-0,005439	-0,004818
0,006965	0,006195	0,073013	0,013089	0,019112	0,002646	-0,001917	0,00208	0,023287	0,004469	-0,00216	0,004678	-0,009014	-0,007922
0,004896	0,003077	0,070997	0,013954	0,014155	0,001705	-0,00185	-0,002639	0,026672	0,008734	0,000673	0,00231	-0,005882	-0,004084
0,006293	0,002221	0,071199	0,013286	0,018593	0,000664	-0,003511	0,006075	0,022984	0,001104	0,001825	0,001202	-0,006155	-0,00845
0,004698	0,008729	0,070135	0,016195	0,017576	-0,00034	-0,003458	0,001228	0,023647	0,004717	0,000287	0,0038	-0,004818	-0,005229
0,00502	0,00634	0,069641	0,016079	0,016204	-0,000425	-0,00308	0,004024	0,028717	0,002365	0,00171	0,004874	-0,005731	-0,0021
0,004806	0,003278	0,076405	0,013614	0,015559	0,000983	-0,005749	0,001595	0,025923	0,007636	0,002387	0,003515	-0,006028	-0,006399
0,002284	0,001944	0,072745	0,008911	0,016659	0,003154	-0,003476	0,004986	0,025047	0,006403	0,001678	0,001742	-0,00334	-0,006621
0,004507	0,004203	0,071287	0,010397	0,015591	0,002375	-0,000542	0,003274	0,029464	0,008069	0,001426	0,006506	-0,004956	-0,003607
0,004075	0,00346	0,070153	0,012752	0,021813	0,002996	-0,007285	0,006536	0,030468	0,004413	0,004344	0,005264	-0,00023	-0,004502
0,006301	0,001667	0,073344	0,015674	0,017936	0,002264	-0,007381	0,006381	0,027049	0,008028	0,004506	0,005464	-0,006904	-0,009986
0,006253	0,004815	0,071248	0,011341	0,021094	0,001927	0,001356	0,002773	0,03223	0,008907	0,002355	0,005827	-0,004472	-0,007758
0,004482	0,004149	0,071568	0,014438	0,021764	0,003015	-0,002109	0,004502	0,032928	0,010686	0,006563	0,011456	-0,001948	-0,009908
0,004745	0,004228	0,07122	0,010827	0,015867	0,000844	-0,001131	0,004747	0,028707	0,009636	0,006538	0,003281	-0,001151	-0,004199
0,003123	0,006003	0,070905	0,014467	0,020141	0,001676	-0,001625	0,007852	0,028504	0,010613	0,003376	0,005857	-0,00383	-0,005649
0,005053	0,006477	0,073239	0,015736	0,01994	0,003484	-0,004107	0,006847	0,029271	0,008652	0,003758	0,0048	-0,005866	-0,007274
0,001293	0,005706	0,070759	0,015685	0,014036	0,000133	-0,003087	0,010161	0,033631	0,007721	0,006619	0,008929	-0,005549	-0,002368
0,00568	0,00417	0,072257	0,013408	0,015562	0,001011	-0,000829	0,008919	0,031194	0,010182	0,005609	0,01051	-0,004023	-0,005402
0,001485	0,004436	0,074321	0,0114	0,017057	0,00536	-0,001062	0,006097	0,026612	0,009145	0,009322	0,008336	-0,006817	-0,004972
0,002194	0,005579	0,071819	0,013999	0,014693	0,002701	0,002809	0,011151	0,032981	0,014479	0,008439	0,007065	-0,004559	-0,008886
0,003537	0,004172	0,076256	0,013896	0,018234	0,005653	-0,001169	0,010612	0,032352	0,01268	0,008852	0,005213	-0,003327	-0,009102
0,007957	0,00407	0,069754	0,013954	0,015775	0,004149	-0,003343	0,007555	0,032463	0,011645	0,009639	0,010696	-0,003785	-0,00444
0,005771	0,005795	0,073908	0,01282	0,019742	0,002564	-0,004599	0,010792	0,031237	0,012632	0,007134	0,009583	-0,001467	-0,007955
0,006208	0,001335	0,072808	0,016181	0,022343	0,003871	-0,001626	0,007525	0,034404	0,014503	0,009342	0,010908	0,002296	-0,002179
0,009866	0,00426	0,068373	0,015458	0,021669	0,00689	-0,001759	0,010675	0,032725	0,014212	0,011927	0,006681	0,000005	-0,005129
0,006536	0,007158	0,072699	0,015491	0,017529	0,001313	-0,001678	0,009939	0,032367	0,017786	0,010493	0,00871	-0,000367	-0,009048
0,006254	0,003166	0,071629	0,014501	0,022729	0,004735	-0,003429	0,00771	0,034771	0,014769	0,009067	0,010183	0,001155	-0,004814
0,006245	0,006244	0,07043	0,016056	0,016811	0,00344	0,001265	0,010235	0,038977	0,013919	0,008202	0,010217	-0,001513	-0,003714
0,00335	0,004079	0,070662	0,018008	0,019128	0,006795	0,000306	0,013541	0,035633	0,015492	0,01294	0,010751	-0,000466	-0,00758
0,005894	0,009399	0,076517	0,013742	0,019525	0,004682	0,002455	0,012808	0,040629	0,017698	0,015804	0,012897	-0,002549	0,000262
0,002369	0,005413	0,07303	0,017742	0,02012	0,000483	0,001951	0,01513	0,041253	0,016915	0,010444	0,015788	-0,003355	-0,004803
0,007179	0,007199	0,074667	0,013652	0,016814	0,005141	0,003123	0,013729	0,03833	0,020441	0,019067	0,013767	0,003101	-0,001605
0,002826	0,006331	0,07406	0,013278	0,02047	0,009785	0,003839	0,017191	0,03913	0,020781	0,020128	0,014188	-0,002515	-0,002105
0,008832	0,003277	0,073564	0,014964	0,015872	0,004337	0,00422	0,015444	0,041599	0,023409	0,017627	0,017864	0,004674	-0,001454
