1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
0,001575	0,001242	0,000086	0,001077	0,000214	-0,06409	-0,005555	0,001769	-0,00065	0,003646	-0,004154	0,001065	-0,018736
0,000905	0,000475	-0,000208	-0,001274	0,000158	-0,062874	-0,006629	0,000484	-0,001394	0,002188	-0,00622	0,001916	-0,017197
0,001111	0,000338	-0,00013	-0,000032	0,000429	-0,063317	-0,006329	0,00025	-0,000895	0,003065	-0,005217	0,000247	-0,017624
0,000906	0,000398	-0,000348	0,000508	0,000355	-0,064845	-0,007156	-0,000148	-0,001265	0,00325	-0,00475	0,000514	-0,019172
0,00005	0,001466	0,000167	-0,000344	0,001149	-0,063643	-0,006698	0,000446	-0,001505	0,00307	-0,004582	0,000732	-0,018163
0,002123	0,000377	0,002128	0,000482	-0,000731	-0,06279	-0,006265	-0,000096	-0,001905	0,003286	-0,004885	0,000821	-0,019116
0,000503	-0,000597	-0,002121	0,002257	-0,000986	-0,061005	-0,005874	0,000653	-0,000871	0,002305	-0,003027	0,000115	-0,017196
0,00332	0,00185	0,000597	0,001446	0,001685	-0,06222	-0,007424	-0,001197	-0,002017	0,001815	-0,003494	0,001224	-0,019375
0,001012	0,001669	0,000466	-0,000937	-0,000803	-0,061165	-0,007188	-0,001754	-0,001147	0,00376	-0,006471	0,001518	-0,019578
0,001596	0,001815	-0,002746	0,003957	-0,001834	-0,057823	-0,007683	-0,00074	-0,003918	0,00464	-0,005027	0,001634	-0,023031
-0,001394	0,000583	-0,000238	-0,000789	-0,001667	-0,058506	-0,003315	0,00179	-0,00088	0,001692	-0,006239	0,002364	-0,019073
-0,001335	-0,001725	-0,001302	0,00094	-0,000051	-0,058095	-0,006645	-0,002144	0,000855	0,003381	-0,000852	0,001235	-0,016953
-0,00269	-0,000343	-0,00302	0,000594	-0,001573	-0,057074	-0,006817	0,001294	0,001713	0,004709	-0,006547	-0,001606	-0,013886
-0,001613	-0,000095	-0,00002	0,000124	0,000971	-0,05682	-0,005045	-0,003009	0,001058	0,004493	-0,00617	0,002387	-0,017877
